NU_INSCRICAO,NU_ANO,TP_SEXO,TP_COR_RACA,TP_ESTADO_CIVIL,TP_NACIONALIDADE,SG_UF_RESIDENCIA,TP_ST_CONCLUSAO,Q001,Q002,Q003,Q004,Q006,NU_IDADE,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q005,NU_NOTA_MEDIA,APPROVED_ADM,APPROVED_MED
190005066817,2019,M,3,1,1,PA,1,E,E,D,B,G,33,548.7,573.9,608.9,566.8,600.0,2,574.575,1,0
190002439761,2019,F,1,2,1,RJ,1,B,B,B,B,C,46,429.2,505.9,539.4,500.6,600.0,2,493.775,0,0
190003755209,2019,F,3,1,1,PB,2,C,D,C,B,C,18,425.2,514.1,429.3,573.4,500.0,3,485.5,0,0
190004165745,2019,F,3,1,1,BA,3,D,E,F,F,E,16,462.1,471.0,447.0,466.8,660.0,2,461.72499999999997,0,0
190003020037,2019,F,3,1,1,PA,3,E,D,B,F,C,18,440.9,409.7,413.6,448.3,0.0,3,428.12499999999994,0,0
190003916082,2019,F,1,1,1,BA,1,B,B,A,A,C,20,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002727709,2019,F,3,1,1,RN,1,E,E,F,F,F,20,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004055612,2019,M,1,1,1,PR,2,E,D,C,A,D,17,484.2,411.0,516.3,645.2,360.0,4,514.175,0,0
190001621760,2019,M,5,1,1,SP,1,E,D,F,F,C,18,444.6,457.5,470.1,481.7,520.0,8,463.475,0,0
190004587372,2019,M,1,1,1,AC,1,C,B,F,F,B,22,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003832773,2019,F,3,1,1,PR,1,E,G,C,D,K,19,532.5,451.1,442.6,730.0,740.0,3,539.05,0,0
190004128779,2019,F,1,1,1,RO,3,C,G,A,E,D,16,509.2,559.8,559.3,516.9,640.0,4,536.3,0,0
190001413663,2019,M,3,1,1,SE,1,H,D,A,B,B,23,440.3,519.0,512.1,434.3,540.0,5,476.425,0,0
190005368633,2019,M,1,1,1,MG,3,B,B,A,A,C,17,481.9,545.5,560.6,588.9,640.0,5,544.225,0,0
190001668579,2019,F,3,1,2,MG,2,C,C,C,F,B,17,389.1,477.6,558.8,397.2,620.0,5,455.675,0,0
190003238940,2019,M,3,1,1,CE,1,C,C,C,C,C,26,557.0,474.2,551.7,477.7,540.0,5,515.15,0,0
190004852502,2019,F,3,1,1,GO,3,D,D,C,C,D,17,379.6,454.6,511.5,441.5,480.0,5,446.8,0,0
190004364416,2019,F,3,1,2,RJ,1,C,E,C,B,I,18,523.1,404.4,539.8,457.1,620.0,5,481.1,0,0
190004311739,2019,F,3,1,1,CE,1,A,B,A,A,B,30,408.6,596.5,605.7,638.6,580.0,2,562.35,0,0
190002056102,2019,M,3,0,1,MA,1,B,D,C,B,D,34,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190001300221,2019,F,3,1,1,MG,1,H,D,F,B,B,21,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005327792,2019,M,1,1,1,SP,1,E,E,C,B,C,21,426.6,439.8,423.0,438.4,400.0,1,431.95000000000005,0,0
190004349454,2019,F,3,1,1,SP,2,E,E,C,B,I,17,517.5,545.9,536.4,457.3,600.0,4,514.2750000000001,0,0
190003039987,2019,F,3,1,1,PA,1,F,E,A,A,B,20,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190005405292,2019,M,3,0,1,PA,1,E,G,F,F,C,19,546.6,349.0,579.8,423.5,580.0,3,474.725,0,0
190003498121,2019,F,2,1,1,BA,1,H,E,F,B,C,25,438.9,412.7,513.0,429.6,580.0,4,448.54999999999995,0,0
190002569251,2019,M,3,1,1,PE,2,D,E,C,F,G,17,542.0,625.2,571.8,663.5,640.0,5,600.625,1,0
190003817705,2019,F,3,1,1,MG,1,B,B,A,A,B,25,518.5,462.8,530.4,519.2,560.0,1,507.72499999999997,0,0
190004652271,2019,F,3,1,1,MG,1,E,E,B,D,G,29,471.0,512.2,527.3,501.5,580.0,7,503.0,0,0
190004917234,2019,M,3,1,1,PA,2,B,B,A,A,B,20,413.4,413.9,371.4,392.1,380.0,4,397.69999999999993,0,0
190006067654,2019,M,2,1,1,RJ,1,E,E,D,D,D,24,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001145258,2019,F,3,2,1,CE,1,A,B,F,C,C,24,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001519838,2019,F,3,1,1,ES,2,E,G,C,D,G,17,526.5,589.2,550.7,551.3,800.0,4,554.425,0,0
190005231747,2019,F,1,1,1,RS,1,E,C,F,B,C,20,411.8,453.2,452.2,443.0,500.0,4,440.05,0,0
190002549626,2019,F,1,1,1,CE,2,D,E,B,F,A,18,477.1,557.1,572.4,689.3,800.0,6,573.9749999999999,1,0
190002731930,2019,F,1,1,1,PB,3,B,C,A,A,B,18,378.0,489.4,525.6,438.4,560.0,4,457.85,0,0
190003602469,2019,F,3,1,1,RN,2,B,D,C,B,B,18,403.2,487.7,535.8,462.7,360.0,2,472.34999999999997,0,0
190005128478,2019,F,3,3,1,RJ,1,D,B,B,B,C,47,416.0,369.2,373.1,554.9,680.0,2,428.30000000000007,0,0
190004340043,2019,F,3,1,1,PI,1,H,E,D,D,E,26,395.4,557.4,533.7,562.2,580.0,6,512.175,0,0
190005047269,2019,F,3,1,1,CE,1,E,C,C,C,B,19,471.0,512.2,527.3,501.5,580.0,1,503.0,0,0
190003407016,2019,M,1,1,1,SE,2,F,G,E,E,Q,17,600.6,643.3,566.2,856.0,900.0,3,666.5250000000001,1,0
190004278687,2019,F,1,1,1,PR,1,F,E,D,B,H,17,484.9,579.3,485.9,586.0,600.0,3,534.025,0,0
190001909404,2019,M,3,1,1,PI,1,E,G,B,D,B,20,403.3,475.1,487.4,439.5,420.0,4,451.32500000000005,0,0
190001782639,2019,F,3,1,1,MT,2,C,B,F,B,G,18,486.8,552.5,557.9,392.8,760.0,5,497.49999999999994,0,0
190004623434,2019,F,2,2,1,RJ,1,E,D,D,B,B,22,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190004714946,2019,M,4,1,1,PR,1,B,H,C,B,D,27,441.3,455.7,473.7,615.3,320.0,1,496.5,0,0
190002395388,2019,F,2,2,1,MG,1,F,E,C,C,C,23,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190004508177,2019,F,3,1,1,BA,2,B,D,C,B,C,19,383.9,428.5,523.2,406.9,440.0,5,435.625,0,0
190003400442,2019,F,1,1,1,SC,1,F,E,D,F,F,26,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190003563377,2019,F,3,1,1,AP,1,H,B,F,B,A,22,427.2,396.5,380.4,418.3,280.0,5,405.59999999999997,0,0
190005385925,2019,F,1,1,1,RJ,2,F,F,E,D,G,18,581.3,630.7,599.0,594.9,880.0,3,601.475,1,0
190003690981,2019,F,1,1,1,SP,2,F,F,E,D,Q,17,593.9,572.0,582.7,516.5,800.0,3,566.2750000000001,0,0
190004671733,2019,F,1,1,1,SP,2,B,B,C,C,G,17,471.0,559.8,592.8,501.5,600.0,4,531.275,0,0
190001093571,2019,F,0,2,1,AM,1,D,D,B,B,A,27,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004614221,2019,M,1,1,1,SP,1,F,E,E,F,H,18,726.3,714.5,634.1,810.1,900.0,5,721.25,1,0
190001570821,2019,F,1,1,1,RJ,2,D,A,C,B,B,18,390.0,473.8,463.1,388.9,0.0,4,428.95000000000005,0,0
190005109923,2019,M,1,1,1,MA,1,D,B,B,B,B,28,456.4,494.1,493.8,482.0,520.0,3,481.575,0,0
190003474311,2019,F,3,1,1,MG,1,E,F,D,D,J,19,549.2,589.0,572.8,632.1,860.0,3,585.775,1,0
190001212757,2019,F,1,1,1,MA,1,G,E,E,D,P,21,614.0,690.9,686.0,783.2,920.0,3,693.5250000000001,1,0
190004022533,2019,F,3,1,1,MG,1,C,E,A,B,B,20,414.6,396.5,462.0,469.6,400.0,3,435.67499999999995,0,0
190003660254,2019,M,1,1,1,SP,1,H,E,F,F,C,30,431.2,507.3,525.7,486.4,500.0,2,487.65,0,0
190002881733,2019,M,3,0,1,MS,2,B,C,C,B,C,43,458.8,529.4,532.5,451.5,440.0,2,493.05,0,0
190004398427,2019,M,1,1,1,SP,2,F,F,C,D,L,18,437.4,541.3,520.4,517.5,620.0,4,504.15,0,0
190001019354,2019,F,3,4,1,PA,1,B,B,D,B,G,46,447.9,415.8,461.7,459.0,760.0,4,446.1,0,0
190004574331,2019,F,3,1,1,PA,1,B,B,A,B,C,27,387.7,445.2,423.0,520.2,460.0,4,444.02500000000003,0,0
190002507797,2019,F,3,1,1,SP,1,B,D,A,B,C,20,564.0,671.9,559.4,514.2,800.0,3,577.375,1,0
190002054858,2019,M,3,1,1,GO,2,B,D,B,B,C,18,388.8,405.0,530.9,633.9,620.0,4,489.65,0,0
190003941797,2019,F,3,1,1,MA,1,F,E,D,B,B,19,480.2,498.3,537.5,400.4,940.0,4,479.1,0,0
190005812286,2019,F,1,1,1,SP,1,D,C,D,B,E,29,504.8,486.7,535.3,620.4,600.0,3,536.8,0,0
190001849488,2019,F,1,1,1,SP,2,E,E,D,B,B,17,507.4,500.2,534.8,443.0,640.0,4,496.34999999999997,0,0
190001619035,2019,F,1,1,1,RJ,2,C,C,A,A,C,18,594.0,478.0,548.3,571.5,920.0,3,547.95,0,0
190001488348,2019,F,3,1,1,PB,3,G,D,E,C,P,19,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001821875,2019,M,1,1,1,SP,3,E,D,C,B,D,17,619.7,613.7,615.8,641.5,920.0,3,622.675,1,0
190003249117,2019,F,3,1,1,CE,2,B,B,A,B,B,18,353.5,450.4,480.1,462.1,560.0,4,436.525,0,0
190002088771,2019,M,2,2,1,SP,1,H,H,A,A,C,23,406.1,382.7,516.7,410.4,340.0,2,428.975,0,0
190005289631,2019,M,2,2,1,BA,1,B,B,B,A,B,33,442.2,390.0,472.8,422.6,320.0,3,431.9,0,0
190002733054,2019,F,1,1,1,PE,3,G,G,E,E,Q,16,401.1,428.4,459.5,435.7,560.0,3,431.175,0,0
190006013720,2019,M,1,1,1,SP,1,F,E,D,F,E,24,471.0,512.2,527.3,501.5,580.0,7,503.0,0,0
190002466515,2019,F,2,3,1,RJ,1,D,D,D,D,C,28,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190004104580,2019,M,1,1,1,MS,1,E,D,B,B,C,27,505.3,466.5,541.9,574.7,420.0,3,522.0999999999999,0,0
190001200183,2019,F,3,1,1,MA,1,E,E,C,D,C,21,356.0,376.4,481.9,492.0,340.0,5,426.575,0,0
190004298186,2019,F,1,1,1,MA,2,C,C,A,A,B,17,434.2,521.2,550.4,423.3,600.0,6,482.27500000000003,0,0
190001042583,2019,F,3,1,1,AM,1,B,C,C,B,B,19,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190004167087,2019,F,3,1,1,PA,3,H,C,F,A,B,16,587.6,648.9,601.3,450.8,860.0,3,572.15,1,0
190002042815,2019,M,3,3,1,MA,1,G,G,D,D,D,21,582.0,670.9,633.8,648.4,580.0,4,633.775,1,0
190001143477,2019,M,3,1,1,CE,1,A,B,B,A,B,19,434.2,569.4,569.0,413.0,840.0,5,496.4,0,0
190003951446,2019,F,3,1,1,TO,2,B,C,C,C,D,17,448.0,484.1,485.9,496.7,540.0,5,478.675,0,0
190005889801,2019,M,1,1,2,SP,1,E,E,C,B,C,19,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190003219303,2019,F,3,1,1,PA,1,C,E,D,B,C,18,498.1,488.0,501.3,565.4,700.0,4,513.2,0,0
190006071970,2019,F,3,1,1,DF,1,H,H,F,F,G,21,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002653961,2019,F,1,1,1,SC,2,E,E,C,C,F,17,434.6,441.5,504.3,412.4,580.0,2,448.20000000000005,0,0
190001509945,2019,M,1,1,1,PB,1,C,E,F,F,D,17,495.6,525.8,506.3,633.8,620.0,4,540.375,0,0
190004566083,2019,M,1,1,1,PB,2,F,E,D,D,H,17,470.9,540.8,513.8,540.7,640.0,3,516.55,0,0
190002124008,2019,F,1,1,1,SP,1,G,G,E,E,O,18,645.9,691.4,633.7,692.8,880.0,3,665.95,1,0
190005190184,2019,M,1,1,1,PE,1,E,E,B,B,D,17,362.3,505.2,561.0,415.7,600.0,4,461.05,0,0
190003538899,2019,F,3,1,1,RJ,2,C,B,B,C,C,18,334.0,485.7,516.0,401.9,480.0,3,434.4,0,0
190005035277,2019,F,3,1,1,RN,1,E,C,A,B,B,20,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002927512,2019,F,3,1,1,SE,1,B,B,A,A,B,21,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190004751780,2019,F,2,1,1,GO,3,C,D,B,B,B,16,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002235280,2019,F,1,1,1,PE,3,C,E,C,B,B,17,381.4,519.7,504.9,493.9,660.0,5,474.975,0,0
190002975792,2019,F,3,0,1,GO,2,B,E,A,B,C,26,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004118666,2019,M,1,1,1,DF,1,E,E,D,D,A,20,419.3,517.3,506.0,427.8,480.0,1,467.59999999999997,0,0
190001977207,2019,F,2,1,1,AP,2,E,G,B,B,C,18,487.3,356.5,457.4,455.4,480.0,6,439.15,0,0
190005040162,2019,M,3,1,1,PE,1,B,B,A,A,C,17,452.1,537.3,555.2,443.2,520.0,6,496.95,0,0
190005985613,2019,F,1,1,1,SP,1,E,F,B,D,C,26,539.3,506.0,537.2,697.7,600.0,1,570.05,1,0
190003909865,2019,M,2,1,1,BA,1,E,D,B,B,B,24,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003971603,2019,M,3,1,1,MA,1,E,E,D,B,G,22,376.0,380.0,491.5,431.8,340.0,4,419.825,0,0
190003777911,2019,M,1,1,1,RJ,2,B,A,A,B,B,18,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004332488,2019,F,2,1,1,PA,2,B,C,A,A,A,20,390.2,408.1,451.9,504.1,320.0,4,438.57499999999993,0,0
190002592163,2019,F,1,1,1,MG,1,E,C,A,A,D,20,479.9,548.9,544.5,468.6,580.0,4,510.475,0,0
190006079316,2019,M,1,1,1,RJ,1,E,F,C,C,E,28,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003378669,2019,F,1,1,1,SP,2,F,E,E,F,K,17,605.6,510.7,587.9,597.7,560.0,4,575.4749999999999,1,0
190004063023,2019,M,3,3,2,RS,1,B,E,C,B,E,40,393.2,464.8,481.2,394.2,520.0,4,433.35,0,0
190001570345,2019,M,3,1,1,RJ,1,H,C,F,B,C,22,486.7,366.2,515.6,477.3,320.0,4,461.45,0,0
190003172454,2019,M,1,1,1,ES,2,C,C,A,A,B,17,565.8,554.8,586.8,640.2,820.0,3,586.9,1,0
190005113191,2019,F,1,1,1,RJ,2,E,F,D,D,C,17,438.3,486.7,524.0,595.9,840.0,3,511.225,0,0
190001251996,2019,F,2,1,1,BA,2,C,C,A,B,B,17,460.3,540.5,518.6,409.8,640.0,6,482.3,0,0
190005930602,2019,M,1,1,1,PR,1,E,E,E,B,J,19,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190005070136,2019,M,3,1,1,PA,2,B,D,A,B,B,19,430.0,370.8,378.8,538.5,0.0,4,429.525,0,0
190004758158,2019,F,3,1,1,DF,1,D,D,B,B,A,21,432.5,534.6,546.9,431.3,760.0,4,486.325,0,0
190002485842,2019,M,3,1,1,SP,1,B,B,B,B,B,30,530.3,580.0,555.9,496.0,600.0,3,540.55,0,0
190003811396,2019,F,1,1,1,MG,1,D,D,B,B,C,20,370.6,462.4,383.9,566.0,240.0,8,445.725,0,0
190002982547,2019,F,1,1,1,GO,2,H,B,C,B,E,19,336.3,460.8,537.1,505.3,540.0,4,459.875,0,0
190002312004,2019,F,3,1,1,SP,2,A,B,B,B,C,18,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190004196210,2019,M,2,1,1,SP,1,C,C,B,B,D,19,356.6,415.1,550.4,466.3,600.0,5,447.09999999999997,0,0
190002249362,2019,M,0,1,1,BA,1,D,E,A,D,B,30,510.0,572.3,557.1,524.0,540.0,1,540.85,0,0
190001204484,2019,F,1,2,1,MA,1,B,E,A,B,B,26,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190001321290,2019,F,1,1,1,MG,1,B,B,C,F,C,18,391.6,442.3,461.0,629.7,800.0,3,481.15000000000003,0,0
190003132409,2019,F,1,1,2,ES,3,D,G,B,D,C,16,435.3,508.3,474.4,426.3,540.0,4,461.075,0,0
190005441882,2019,F,1,0,1,AC,1,A,C,A,A,P,33,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002489410,2019,M,1,1,1,SP,1,C,B,D,F,C,20,389.0,0.0,515.0,482.8,200.0,3,346.7,0,0
190004210192,2019,M,1,1,1,SP,2,E,D,C,C,F,17,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003386194,2019,F,1,1,1,PR,1,C,D,C,B,D,21,536.1,554.4,553.7,518.9,640.0,6,540.775,0,0
190002852415,2019,M,1,1,1,ES,1,E,E,B,D,C,22,534.4,577.9,588.3,646.1,520.0,1,586.675,1,0
190002481882,2019,F,1,1,1,SP,1,C,E,C,C,F,19,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190005923367,2019,M,1,1,1,PR,2,F,F,D,B,M,17,589.3,624.0,571.6,704.8,720.0,3,622.425,1,0
190004021696,2019,F,3,3,1,BA,1,B,H,B,F,A,57,428.2,443.3,477.1,365.0,280.0,2,428.4,0,0
190005666147,2019,F,1,2,1,BA,1,A,A,A,A,B,46,471.0,495.6,488.1,501.5,440.0,4,489.05,0,0
190003338500,2019,M,3,1,1,SP,1,B,C,B,B,B,26,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001356310,2019,F,3,1,1,PE,2,C,E,C,A,D,18,469.7,568.2,541.0,401.2,960.0,3,495.02500000000003,0,0
190004038738,2019,F,1,1,1,SP,4,F,G,D,D,G,14,534.1,606.0,599.8,644.7,840.0,2,596.15,1,0
190002649411,2019,M,2,1,1,MS,1,H,C,C,B,B,18,539.1,592.8,577.9,593.6,560.0,2,575.85,1,0
190003782893,2019,F,3,1,1,MG,1,E,C,D,B,D,23,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003332897,2019,F,1,1,1,SP,2,F,E,D,B,I,17,423.8,558.3,538.1,594.7,740.0,3,528.7249999999999,0,0
190005020585,2019,F,3,1,1,PE,1,E,D,A,A,B,17,494.2,533.1,513.2,600.8,880.0,3,535.325,0,0
190002159874,2019,F,3,1,1,MG,2,H,H,C,B,B,28,445.3,555.1,558.1,576.3,480.0,3,533.7,0,0
190002761986,2019,M,3,1,1,CE,3,E,E,B,B,C,18,423.8,449.1,529.3,454.6,560.0,3,464.20000000000005,0,0
190003714391,2019,F,1,1,1,PR,2,E,G,C,D,E,17,374.5,495.5,482.0,402.9,440.0,6,438.725,0,0
190003986502,2019,F,1,1,1,PE,1,H,B,B,B,C,36,466.9,357.2,505.4,394.0,580.0,4,430.875,0,0
190005102445,2019,M,3,1,1,PA,2,E,E,B,B,D,18,471.0,534.0,541.6,501.5,420.0,4,512.025,0,0
190005627871,2019,F,3,1,1,PE,3,B,B,A,A,B,16,471.0,432.3,425.5,501.5,460.0,4,457.575,0,0
190005400774,2019,F,3,1,1,PA,1,B,B,A,A,B,21,471.0,348.5,363.2,501.5,300.0,6,421.05,0,0
190005075961,2019,F,3,1,1,PA,1,C,E,C,D,E,25,471.0,512.2,527.3,501.5,580.0,7,503.0,0,0
190001619512,2019,F,1,1,1,RJ,2,D,F,B,D,C,19,425.7,476.6,561.8,388.2,560.0,5,463.075,0,0
190002766297,2019,M,1,1,1,CE,2,C,C,B,B,C,17,355.7,467.6,404.3,367.0,0.0,4,398.65,0,0
190003731084,2019,F,2,1,2,BA,1,A,E,C,B,C,21,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190002476519,2019,M,1,1,1,SP,2,H,E,F,D,E,17,496.8,478.8,575.3,639.4,700.0,4,547.575,0,0
190003154980,2019,F,2,1,1,MG,1,E,C,C,C,D,19,544.1,549.0,558.7,665.8,720.0,6,579.4,1,0
190002302507,2019,F,2,1,1,BA,2,E,E,C,B,E,17,581.5,565.8,590.6,565.6,920.0,5,575.875,1,0
190002057255,2019,M,3,1,1,MA,1,G,E,D,D,M,20,371.8,364.6,491.8,419.1,300.0,4,411.82500000000005,0,0
190001409349,2019,F,3,1,1,AL,1,E,A,A,B,B,26,445.5,478.7,447.2,489.3,700.0,2,465.175,0,0
190004823079,2019,M,2,1,1,GO,1,G,E,D,F,H,30,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001315905,2019,F,3,2,1,MG,1,C,D,B,B,C,22,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005824666,2019,F,3,1,1,SP,1,E,D,B,B,E,23,433.8,454.7,424.7,384.5,420.0,2,424.425,0,0
190002901750,2019,M,3,1,1,MT,1,H,B,A,A,F,21,423.7,516.0,480.9,435.1,460.0,5,463.92499999999995,0,0
190001382441,2019,M,3,1,1,PE,2,B,F,C,B,B,17,373.2,430.5,493.0,494.4,580.0,4,447.775,0,0
190005029245,2019,F,3,1,1,PB,3,C,E,C,B,D,16,547.2,536.3,566.6,595.4,740.0,4,561.375,0,0
190003996414,2019,F,3,1,1,RJ,3,D,E,C,F,C,16,533.2,529.1,572.4,486.0,800.0,5,530.1750000000001,0,0
190003079344,2019,F,3,2,1,PA,1,C,B,A,A,C,31,379.9,361.3,492.3,440.7,460.0,4,418.55,0,0
190005394223,2019,F,1,1,1,MG,1,D,C,F,C,C,22,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003090648,2019,F,3,2,1,TO,1,B,E,A,D,E,48,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004990885,2019,M,3,1,1,ES,1,B,D,D,D,I,18,580.9,605.3,564.0,530.5,640.0,5,570.175,1,0
190003509131,2019,M,1,1,1,RJ,2,F,E,D,D,E,18,568.1,579.6,578.5,543.7,740.0,3,567.475,0,0
190005936788,2019,M,1,1,1,SC,2,C,E,C,C,J,18,429.8,452.4,395.0,432.2,400.0,4,427.35,0,0
190003003308,2019,F,3,1,1,PR,2,H,H,B,B,B,19,474.7,572.4,600.1,530.8,480.0,4,544.5,0,0
190002460365,2019,F,1,1,1,RJ,1,C,C,B,B,B,25,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190003916295,2019,M,5,1,1,BA,1,B,B,A,A,B,28,471.0,512.2,527.3,501.5,580.0,10,503.0,0,0
190002576241,2019,M,3,1,1,PE,1,D,B,A,B,C,18,474.0,438.4,479.2,622.2,740.0,4,503.45,0,0
190003984466,2019,F,2,1,1,MG,1,D,E,C,B,C,26,496.5,484.6,507.8,499.5,580.0,5,497.1,0,0
190002908824,2019,F,1,1,1,DF,1,G,C,C,B,D,19,415.3,517.9,480.5,553.7,540.0,5,491.85,0,0
190005356875,2019,F,1,1,1,MG,3,B,E,C,B,C,16,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190003558690,2019,M,4,1,1,RJ,1,E,C,B,F,D,22,482.0,493.2,500.8,600.8,360.0,4,519.2,0,0
190002725558,2019,F,1,1,1,DF,2,F,F,D,D,F,17,408.5,512.7,539.1,465.3,680.0,2,481.40000000000003,0,0
190005050630,2019,F,3,1,1,CE,1,C,E,B,B,C,19,570.5,536.0,520.9,589.7,900.0,5,554.2750000000001,0,0
190002630780,2019,F,3,1,1,MG,1,C,D,A,B,B,18,427.4,447.9,472.3,479.4,700.0,5,456.75,0,0
190005015102,2019,M,1,3,1,CE,3,F,G,E,E,N,16,705.4,696.2,694.5,860.0,800.0,2,739.025,1,0
190005128908,2019,F,4,1,1,SP,1,E,E,D,D,K,19,544.7,548.3,585.3,586.8,620.0,5,566.275,0,0
190006034397,2019,M,3,2,1,DF,1,A,A,A,A,F,47,405.9,482.3,455.0,378.8,420.0,3,430.5,0,0
190001854211,2019,F,1,1,1,PR,1,C,B,B,B,D,19,560.5,587.9,565.4,630.7,720.0,3,586.125,1,0
190004330939,2019,M,2,1,1,PI,1,A,G,A,B,C,27,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001851081,2019,M,1,2,1,SP,1,H,H,F,F,H,64,362.4,458.7,428.7,461.1,540.0,4,427.725,0,0
190005721540,2019,F,3,2,1,MG,1,E,F,D,D,C,37,533.0,607.6,612.6,537.2,620.0,4,572.5999999999999,1,0
190004731293,2019,F,1,1,1,SP,1,B,D,B,B,E,28,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004132756,2019,M,2,1,1,MA,1,A,D,F,A,B,21,400.3,417.5,448.1,366.6,400.0,4,408.125,0,0
190004823687,2019,M,1,1,1,DF,2,E,G,E,E,Q,17,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190002471999,2019,M,3,3,1,SP,2,E,E,C,C,F,17,556.5,574.9,571.4,584.6,580.0,5,571.85,1,0
190005155302,2019,F,3,1,1,SP,2,E,G,D,D,G,17,538.5,574.3,513.4,601.6,560.0,4,556.9499999999999,0,0
190002867645,2019,F,1,1,1,DF,3,B,B,F,B,C,19,392.4,515.3,520.1,393.2,560.0,4,455.25,0,0
190005143851,2019,F,1,1,1,SP,1,D,E,D,D,C,19,558.8,576.8,608.1,655.8,680.0,3,599.875,1,0
190005222064,2019,M,3,1,1,SC,2,E,D,B,B,B,18,522.7,510.6,557.8,611.5,640.0,3,550.6500000000001,0,0
190005592952,2019,F,2,1,1,PE,1,B,F,B,D,A,34,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003933807,2019,F,1,1,1,PA,1,E,E,B,B,C,21,376.3,401.1,465.8,386.6,480.0,3,407.45000000000005,0,0
190005812529,2019,F,1,1,1,SP,1,C,D,C,B,D,34,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190003698624,2019,F,2,0,1,SC,2,C,D,C,B,C,20,411.6,395.9,408.6,390.8,440.0,2,401.72499999999997,0,0
190003589079,2019,M,1,2,1,CE,1,E,C,B,B,B,42,442.6,552.5,502.1,437.6,660.0,3,483.70000000000005,0,0
190006049035,2019,M,3,1,1,GO,3,C,C,B,A,A,16,379.4,518.9,507.3,498.4,480.0,6,476.0,0,0
190001051951,2019,M,3,1,1,PA,1,E,E,B,A,B,25,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190004741202,2019,M,2,2,1,SP,2,D,D,C,B,G,18,437.4,404.5,456.6,551.0,520.0,5,462.375,0,0
190001574821,2019,F,3,1,1,RJ,1,H,B,F,B,C,20,386.0,482.5,534.3,450.8,520.0,3,463.4,0,0
190005450479,2019,M,3,1,1,AM,1,B,B,C,B,C,22,425.1,468.1,468.9,388.4,580.0,3,437.625,0,0
190002474626,2019,F,1,1,1,SP,1,H,H,F,B,C,22,529.6,433.8,504.6,494.4,500.0,4,490.6,0,0
190004721763,2019,M,2,1,1,DF,2,E,E,F,B,C,18,614.8,616.1,591.1,654.2,480.0,5,619.05,1,0
190005736084,2019,M,3,1,1,MG,1,E,D,B,B,E,21,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190001556219,2019,M,1,1,1,RJ,1,E,E,F,B,C,20,558.7,598.0,569.3,693.5,620.0,3,604.875,1,0
190003755781,2019,M,4,1,1,PE,2,D,E,C,B,D,19,459.7,510.5,571.5,726.3,680.0,3,567.0,0,0
