,NU_INSCRICAO,NU_ANO,NU_IDADE,TP_COR_RACA,TP_ESTADO_CIVIL,TP_NACIONALIDADE,TP_SEXO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,TP_ST_CONCLUSAO,TP_ENSINO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,IN_BRAILLE,IN_AMPLIADA_18,IN_AMPLIADA_24,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,Q001,Q002,Q003,Q004,Q005,Q006
4641,190003558586,2019,18,2,1,1,F,Belford Roxo,RJ,1,1,448.4,438.4,564.7,448.9,160,200,160,180,160,860,0,0,0,0,0,0,0,E,F,D,D,3,G
4642,190001561207,2019,24,2,1,1,F,São Gonçalo,RJ,1,,362.5,454.6,501.4,376.8,100,100,80,120,0,400,0,0,0,0,0,0,0,B,D,C,B,2,C
4643,190002970104,2019,26,1,1,1,M,Missal,PR,1,,531.9,489.3,535.1,505,120,120,120,120,160,640,0,0,0,0,0,0,0,A,C,A,A,2,C
4644,190004655401,2019,18,2,1,1,F,Buritizeiro,MG,1,,457.5,380.5,468.2,549.1,120,120,120,100,100,560,0,0,0,0,0,0,0,E,D,A,A,4,C
4645,190003368558,2019,20,3,1,1,F,São Bernardo do Campo,SP,1,,492.7,540.9,568.7,507.6,100,160,120,140,120,640,0,0,0,0,0,0,0,E,E,B,B,4,D
4646,190001483047,2019,17,1,1,1,F,Porto Alegre,RS,3,,,,,,,,,,,,0,0,0,0,0,0,0,D,D,B,C,2,C
4647,190002988596,2019,43,3,1,1,F,Goiânia,GO,1,1,459.5,609,548.1,472.6,140,120,100,120,80,560,0,0,0,0,0,0,0,B,B,A,A,4,D
4648,190005374571,2019,36,1,0,1,F,Uberlândia,MG,1,,669.9,676.3,660.5,818.7,180,200,180,160,200,920,0,0,0,0,0,0,0,D,E,D,C,2,F
4649,190002942568,2019,25,3,1,1,F,Dias dÁvila,BA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,E,B,C,B,3,C
4650,190005649150,2019,26,2,1,1,F,Salvador,BA,2,1,398.9,488.3,371.6,402.8,140,120,120,140,0,520,0,0,0,0,0,0,0,C,C,C,B,6,B
4651,190004097106,2019,25,3,1,1,F,São Luís,MA,1,,,378.3,454.7,,120,120,120,120,0,480,0,0,0,0,0,0,0,E,E,D,B,2,D
4652,190001840970,2019,27,1,1,1,F,Taubaté,SP,1,,377,428.9,511.6,540.4,140,120,120,120,40,540,0,0,0,0,0,0,0,D,C,C,B,10,H
4653,190002871883,2019,23,3,1,1,F,Comodoro,MT,1,,,,,,,,,,,,0,0,0,0,0,0,0,F,G,C,D,3,J
4654,190002572340,2019,17,5,1,2,M,Recife,PE,3,,,484.6,515.6,,100,120,120,120,100,560,0,0,0,0,0,0,0,B,E,F,B,4,C
4655,190001353190,2019,27,1,1,1,M,Jaboatão dos Guararapes,PE,1,,540.7,588.4,553.8,518,120,120,100,100,0,440,0,0,0,0,0,0,0,B,E,D,D,2,C
4656,190006026920,2019,17,1,1,1,F,Mineiros,GO,3,,440.1,395.2,408.4,440,120,120,100,120,80,540,0,0,0,0,0,0,0,B,C,C,B,4,C
4657,190002390939,2019,18,1,1,1,M,Itabira,MG,2,1,416.8,523,545.9,492.4,100,100,80,80,0,360,0,0,0,0,0,0,0,E,E,B,B,1,C
4658,190003256460,2019,26,3,1,1,M,Fortaleza,CE,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,C,B,4,C
4659,190006062837,2019,22,2,1,1,M,Rio de Janeiro,RJ,1,,,,,,,,,,,,0,0,0,0,0,0,0,F,E,D,B,5,H
4660,190004141764,2019,33,3,1,1,F,Fortaleza,CE,1,1,465.3,330.1,470,479.7,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B,A,A,5,C
4661,190004876397,2019,17,3,1,1,F,Palotina,PR,3,,464.9,446.6,452,442.3,140,140,120,80,40,520,0,0,0,0,0,0,0,E,D,C,B,4,D
4662,190002266596,2019,26,2,0,1,F,Santo Amaro,BA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,A,4,B
4663,190001817636,2019,18,1,1,1,F,Taubaté,SP,1,1,557,623.9,594.4,654.7,160,160,160,180,200,860,0,0,0,0,0,0,0,E,G,C,D,5,H
4664,190004547282,2019,18,3,1,1,M,Biquinhas,MG,1,,384.9,557.1,554.4,530.6,160,180,160,140,120,760,0,0,0,0,0,0,0,B,E,B,C,5,F
4665,190002821890,2019,16,3,1,1,F,Cajuri,MG,3,,482,428.1,518.1,446.9,120,120,120,120,100,580,0,0,0,0,0,0,0,B,E,A,A,4,B
4666,190001681795,2019,17,3,1,1,M,Corinto,MG,2,1,447.2,350.8,389.8,492.1,80,80,60,100,0,320,0,0,0,0,0,0,0,C,E,C,C,3,C
4667,190005954186,2019,16,1,1,1,M,Saldanha Marinho,RS,3,,,558.4,560.8,,120,120,100,100,80,520,0,0,0,0,0,0,0,E,G,B,D,4,I
4668,190003805021,2019,17,3,1,1,M,Abaeté,MG,3,,654.2,610.2,644.2,754.5,160,160,160,160,160,800,0,0,0,0,0,0,0,F,E,D,B,2,D
4669,190002384788,2019,18,3,1,1,F,Janaúba,MG,2,1,,,,,,,,,,,0,0,0,0,0,0,0,D,C,C,B,4,B
4670,190002811987,2019,17,1,1,1,F,Belo Horizonte,MG,3,,557.3,604.5,589.6,613.3,140,120,120,140,120,640,0,0,0,0,0,0,0,E,E,D,D,3,A
4671,190005063664,2019,18,2,0,1,F,Fortaleza,CE,2,,549.3,534.8,534.1,420.1,120,120,100,120,0,460,0,0,0,0,0,0,0,D,E,D,F,4,Q
4672,190003751292,2019,25,1,1,1,M,Brotas de Macaúbas,BA,1,,488.2,501.3,559.7,501.3,120,140,120,120,100,600,0,0,0,0,0,0,0,B,E,D,D,3,B
4673,190003875665,2019,23,1,1,1,F,Porto Alegre,RS,1,1,438.5,396.2,506.6,519.9,120,120,100,120,80,540,0,0,0,0,0,0,0,B,B,B,F,5,E
4674,190003040186,2019,39,3,1,1,M,Barcarena,PA,1,1,452.8,406.4,476,439.1,100,100,80,80,0,360,0,0,0,0,0,0,0,C,B,A,B,7,C
4675,190003383640,2019,17,1,1,1,F,Witmarsum,SC,2,1,420.7,525.4,505,533.7,120,120,100,80,40,460,0,0,0,0,0,0,0,B,C,B,B,4,E
4676,190002163105,2019,17,3,1,1,F,Araxá,MG,2,1,388.6,478.9,501.6,415.2,160,120,140,140,140,700,0,0,0,0,0,0,0,E,C,C,B,3,C
4677,190005403090,2019,31,2,2,1,M,Belém,PA,1,1,367.7,586.5,553.2,691.2,100,80,60,80,0,320,0,0,0,0,0,0,0,E,E,D,D,6,D
4678,190001325990,2019,18,4,1,1,M,São Sebastião do Oeste,MG,2,1,458.6,582,557.2,580.6,140,120,140,120,100,620,0,0,0,0,0,0,0,E,D,C,B,4,H
4679,190001239127,2019,17,2,1,1,F,Salvador,BA,3,,352,471.2,551.8,475.3,120,120,120,120,60,540,0,0,0,0,0,0,0,C,E,B,B,10,A
4680,190002638831,2019,18,2,1,1,F,Miguel Calmon,BA,1,1,388.8,384.5,487.3,432.8,100,120,120,160,160,660,0,0,0,0,0,0,0,B,E,A,D,6,B
4681,190005601961,2019,29,1,2,1,F,Recife,PE,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,F,B,2,C
4682,190005538015,2019,27,3,1,1,M,Macapá,AP,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,D,B,C,4,E
4683,190005924687,2019,17,1,1,1,M,Flor do Sertão,SC,2,1,,,,,,,,,,,0,0,0,0,0,0,0,E,D,A,A,4,G
4684,190003607617,2019,18,4,1,1,F,Dois Irmãos do Tocantins,TO,2,1,,,,,,,,,,,0,0,0,0,0,0,0,C,D,B,A,6,C
4685,190005555412,2019,20,3,1,1,M,Brejo,MA,1,,437.1,446.4,509,437.7,140,120,120,140,80,600,0,0,0,0,0,0,0,E,E,A,A,3,B
4686,190006004020,2019,37,3,0,1,M,São Paulo,SP,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,B,B,4,F
4687,190004293096,2019,33,1,1,1,F,Porto Alegre,RS,1,,663.2,727.9,615.5,727.8,140,140,120,160,180,740,0,0,0,0,0,0,0,E,E,D,D,4,E
4688,190001107544,2019,23,2,1,1,F,Serrano do Maranhão,MA,1,1,484.7,520.4,534.5,588.7,120,180,120,140,140,700,0,0,0,0,0,0,0,H,E,D,A,5,C
4689,190002633643,2019,19,1,1,1,M,Patrocínio,MG,2,1,464.9,539.1,554.8,427.4,120,120,120,140,100,600,0,0,0,0,0,0,0,E,E,C,C,4,G
4690,190004906575,2019,16,1,1,1,F,Cajamar,SP,3,,,,,,,,,,,,0,0,0,0,0,0,0,E,E,F,F,4,C
4691,190003114782,2019,24,3,1,1,M,Santana,AP,1,,450.8,492.9,487.2,455.8,140,120,100,120,0,480,0,0,0,0,0,0,0,E,E,C,D,3,C
4692,190005535126,2019,18,3,1,1,F,Cidelândia,MA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,A,5,C
4693,190003269233,2019,18,3,1,1,F,Paço do Lumiar,MA,2,1,,463.8,365.3,,120,60,60,80,0,320,0,0,0,0,0,0,0,F,E,D,D,5,C
4694,190003792440,2019,24,3,2,1,F,Ibirité,MG,1,,461.8,550.7,511.1,411.3,120,100,120,100,120,560,0,0,0,0,0,0,0,B,A,C,F,4,D
4695,190003944827,2019,18,2,1,1,F,Palmas,TO,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,G,D,A,2,C
4696,190002418377,2019,17,3,1,1,F,São Gonçalo,RJ,2,1,554.5,587.3,584.9,613.8,160,120,140,160,200,780,0,0,0,0,0,0,0,E,E,B,B,4,B
4697,190005308402,2019,24,1,1,1,F,Curitiba,PR,1,,591.4,565.7,584.3,578.3,140,180,140,140,120,720,0,0,0,0,0,0,0,E,E,C,B,3,E
4698,190003728397,2019,27,3,2,1,M,Ibiara,PB,1,,390.5,365,423.3,452.5,80,40,40,100,20,280,0,0,0,0,0,0,0,B,C,A,A,2,A
4699,190006068194,2019,25,3,1,1,M,Brasília,DF,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,F,C,B,4,C
4700,190004025329,2019,29,3,3,1,F,Miradouro,MG,1,,401,538,551.8,479.2,120,120,120,140,160,660,0,0,0,0,0,0,0,B,D,C,A,4,B
4701,190002295662,2019,27,3,1,1,F,Acajutiba,BA,1,1,471.9,417.5,444.3,405.2,120,40,40,100,0,300,0,0,0,0,0,0,0,B,B,A,A,3,B
4702,190001240861,2019,15,3,1,1,F,Dias dÁvila,BA,3,,499.4,557.9,628.6,520.5,120,120,140,160,160,700,0,0,0,0,0,0,0,E,F,B,D,3,C
4703,190001546606,2019,18,2,1,1,M,Rio de Janeiro,RJ,1,1,390.5,538.2,577.4,650.6,140,120,120,120,80,580,0,0,0,0,0,0,0,B,B,D,B,7,B
4704,190004993380,2019,16,2,1,1,F,Janaúba,MG,4,,,,,,,,,,,,0,0,0,0,0,0,0,D,D,F,F,4,C
4705,190002917457,2019,22,2,1,1,F,São Sebastião do Passé,BA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,D,D,F,B,4,C
4706,190003745419,2019,21,2,1,1,M,Cabedelo,PB,1,,,511.9,586.4,,140,120,140,120,120,640,0,0,0,0,0,0,0,B,B,B,A,5,B
4707,190001832227,2019,18,1,1,1,F,Jandira,SP,1,,,,,,,,,,,,0,0,0,0,0,0,0,D,E,C,B,3,C
4708,190002958293,2019,19,3,1,1,M,Propriá,SE,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,E,A,A,4,B
4709,190002811993,2019,18,3,1,1,F,Belo Horizonte,MG,1,1,473.7,573.2,576.7,667.5,120,200,120,120,120,680,0,0,0,0,0,0,0,E,D,D,C,5,F
4710,190005451322,2019,15,1,1,1,F,Caldas Novas,GO,3,,427.7,443.4,515.1,544.8,160,120,120,120,120,640,0,0,0,0,0,0,0,F,F,E,D,3,J
4711,190005237485,2019,19,1,1,1,M,Novo Hamburgo,RS,1,,,,,,,,,,,,0,0,0,0,0,0,0,F,F,E,F,2,F
4712,190003403602,2019,18,3,1,1,F,Ilhéus,BA,2,1,607.3,552,605.2,643,160,120,120,120,100,620,0,0,0,0,0,0,0,G,F,D,E,3,D
4713,190002994184,2019,18,3,1,1,F,Icaraíma,PR,1,,,343.5,426.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,E,D,D,D,6,C
4714,190005249213,2019,18,2,1,1,F,Viamão,RS,2,1,393.1,512.2,483.8,460.2,100,120,100,120,40,480,0,0,0,0,0,0,0,H,B,D,D,3,C
4715,190003690593,2019,18,1,1,1,F,Piracicaba,SP,2,1,625.6,673.9,587.8,710.8,180,200,160,180,180,900,0,0,0,0,0,0,0,E,D,D,D,2,D
4716,190002980891,2019,18,1,1,1,M,Colombo,PR,3,,494.7,522.2,537.7,667.4,140,140,120,140,160,700,0,0,0,0,0,0,0,B,B,C,B,5,C
4717,190001470140,2019,16,3,1,0,F,Coxixola,PB,3,,469.6,392.8,502.9,434.8,120,120,100,120,100,560,0,0,0,0,0,0,0,C,C,A,A,3,B
4718,190003242578,2019,18,3,1,1,F,Caucaia,CE,2,1,346.6,476.9,446.3,474.3,120,120,80,80,20,420,0,0,0,0,0,0,0,E,E,B,B,3,C
4719,190001439214,2019,18,3,1,1,F,Lagarto,SE,3,,403.9,454.6,508.7,400.9,120,160,120,140,140,680,0,0,0,0,0,0,0,B,C,F,F,6,B
4720,190005126942,2019,17,1,1,1,F,Carapicuíba,SP,2,1,,,,,,,,,,,0,0,0,0,0,0,0,F,E,D,C,4,D
4721,190005969583,2019,44,1,3,1,F,Santa Maria,RS,1,,558,643.8,606.7,574.7,160,140,160,120,120,700,0,0,0,0,0,0,0,C,B,C,B,2,E
4722,190004963498,2019,20,1,1,1,F,Rio de Janeiro,RJ,2,,332.7,457.1,398.4,404.1,120,120,100,120,40,500,0,0,0,0,0,0,0,E,F,C,D,4,I
4723,190001769150,2019,17,3,1,1,F,Paranatinga,MT,2,1,490,556.4,542.6,689.1,140,120,140,160,100,660,0,0,0,0,0,0,0,H,F,F,D,6,F
4724,190002290165,2019,30,2,0,1,F,Feira de Santana,BA,1,1,430.5,370.4,473.9,484.8,120,120,120,100,100,560,0,0,0,0,0,0,0,B,B,A,A,3,A
4725,190001409617,2019,19,3,1,1,F,Santo Amaro das Brotas,SE,1,,,,,,,,,,,,0,0,0,0,0,0,0,H,D,F,F,4,B
4726,190002187817,2019,27,1,1,1,M,Uberlândia,MG,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,D,A,A,1,C
4727,190001442702,2019,22,1,1,1,M,Aracaju,SE,1,1,431.6,410.3,422.3,506,120,120,120,120,140,620,0,0,0,0,0,0,0,E,F,F,F,5,C
4728,190005342150,2019,16,1,1,1,F,São Paulo,SP,3,,570.8,554.9,580.9,610.9,140,120,120,120,100,600,0,0,0,0,0,0,0,F,G,D,D,3,M
4729,190003598896,2019,19,2,1,1,M,Guaiúba,CE,1,1,,,,,,,,,,,0,0,0,0,0,0,0,H,C,B,B,3,C
4730,190001821931,2019,34,3,1,1,F,Guarulhos,SP,1,,560.9,553.8,534.1,486.5,120,120,140,120,80,580,0,0,0,0,0,0,0,D,B,C,B,5,F
4731,190001957308,2019,16,1,2,1,M,Uruçuí,PI,3,,342,399.7,469.7,373.3,120,100,100,120,0,440,0,0,0,0,0,0,0,C,C,A,B,3,D
4732,190003746285,2019,17,1,1,2,M,Gravatá,PE,3,,560.7,482.6,517.6,514.7,120,120,120,120,100,580,0,0,0,0,0,0,0,B,F,A,D,4,H
4733,190004828368,2019,19,1,1,1,F,Barra do Garças,MT,1,,613.6,642,609.5,637.2,140,180,140,140,180,780,0,0,0,0,0,0,0,G,G,E,E,5,H
4734,190005638330,2019,23,3,1,1,M,Salvador,BA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,E,E,C,B,5,C
4735,190005999025,2019,29,1,2,1,M,São Paulo,SP,1,1,509.4,478.3,581.5,762,100,120,120,140,140,620,0,0,0,0,0,0,0,F,F,C,D,4,A
4736,190003886762,2019,20,3,1,1,M,Maceió,AL,1,,490.3,501.7,530.6,665.2,120,120,100,100,0,440,0,0,0,0,0,0,0,E,E,C,B,3,C
4737,190001279330,2019,34,2,3,1,F,Januária,MG,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,C,A,A,1,A
4738,190003585176,2019,34,3,2,1,F,Fortaleza,CE,1,1,,,,,,,,,,,0,0,0,0,0,0,0,F,F,D,D,3,F
4739,190001826950,2019,22,3,1,1,F,Itaquaquecetuba,SP,1,1,360.2,441.1,488.2,415.9,100,120,120,100,20,460,0,0,0,0,0,0,0,D,B,B,B,4,B
4740,190002239479,2019,32,3,2,1,M,Parnamirim,RN,1,1,,,,,,,,,,,0,0,0,0,0,0,0,E,D,B,B,4,E
4741,190004477345,2019,18,3,1,1,F,Jataí,GO,1,,575.6,623,578,632.1,160,160,120,160,160,760,0,0,0,0,0,0,0,F,E,E,D,3,D
4742,190003162782,2019,18,3,1,1,F,Paty do Alferes,RJ,2,1,468,448.7,515.2,401.8,120,140,120,140,140,660,0,0,0,0,0,0,0,A,C,A,A,6,B
4743,190003988144,2019,17,3,1,1,F,Bocaiúva,MG,2,1,536.1,591.4,587,570,120,120,140,100,80,560,0,0,0,0,0,0,0,E,D,C,A,2,B
4744,190002536649,2019,17,3,1,1,F,Escada,PE,2,1,429,459.1,424.3,528.2,140,120,120,140,120,640,0,0,0,0,0,0,0,B,G,C,D,5,B
4745,190002126494,2019,19,3,1,1,F,Campinas,SP,1,1,,,,,,,,,,,0,0,0,0,0,0,0,E,E,F,B,5,C
4746,190003556489,2019,18,3,1,1,M,Tiradentes,MG,1,1,375.4,545,509,449.2,120,120,120,120,80,560,0,0,0,0,0,0,0,B,B,C,C,6,D
4747,190005698931,2019,15,3,1,2,F,Fortaleza,CE,3,,390.3,416.6,518.7,504.1,120,40,40,120,0,320,0,0,0,0,0,0,0,E,E,B,B,5,G
4748,190001789910,2019,17,1,1,1,M,Água Boa,MT,2,1,607.2,590.8,613.5,646,160,180,180,140,180,840,0,0,0,0,0,0,0,D,B,C,F,2,I
4749,190005716027,2019,27,3,1,1,M,Fortaleza,CE,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,F,F,E,5,F
4750,190002635255,2019,21,5,1,1,F,Santa Cruz Cabrália,BA,1,,,,,,,,,,,,0,0,0,0,0,0,0,G,E,D,F,5,H
4751,190003951906,2019,19,2,1,1,M,Monção,MA,2,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,A,10,B
4752,190003341126,2019,24,3,1,1,F,Suzano,SP,1,,437.4,395.2,392.1,500.4,120,120,140,120,80,580,0,0,0,0,0,0,0,E,E,F,D,2,B
4753,190002784902,2019,27,1,1,1,F,Santa Cruz,PB,1,1,460.4,506.7,409.6,449.9,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A,A,A,3,D
4754,190001992903,2019,18,1,1,1,F,Rio Branco,AC,2,1,427.6,496.5,512.5,502,120,200,120,140,140,720,0,0,0,0,0,0,0,E,B,C,B,2,C
4755,190004744196,2019,43,3,2,1,F,Suzano,SP,1,1,457.8,378.3,434.1,432.4,0,0,0,0,0,0,0,0,0,0,0,0,0,E,D,B,A,5,E
4756,190004084609,2019,18,3,1,1,M,Pilar do Sul,SP,1,,479.1,546.7,578.9,667.7,100,120,100,100,80,500,0,0,0,0,0,0,0,D,C,B,F,3,C
